time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_100m (km/h)
2017-03-10T09:00,8.8,93,6.6,0.1,0.1,0,51,100,20.4
2017-03-10T10:00,9.5,93,7.3,0,0,0,3,100,18.6
2017-03-10T11:00,10,90,7.5,0,0,0,3,100,20.9
2017-03-10T12:00,10.4,87,8.2,0,0,0,3,100,17.3
2017-03-10T13:00,11.1,85,8.9,0,0,0,3,100,17
2017-03-10T14:00,11.5,84,9.3,0,0,0,3,100,17.3
2017-03-10T15:00,12,82,9.7,0,0,0,3,97,18.2
2017-03-10T16:00,11.4,84,9.1,0,0,0,3,94,19
2017-03-10T17:00,10.9,87,9,0,0,0,3,91,16.6
2017-03-10T18:00,10.4,90,8.8,0,0,0,3,100,16.6
2017-03-10T19:00,10.1,91,8.4,0,0,0,3,100,18.7
2017-03-10T20:00,9.4,95,7.9,0,0,0,3,100,18.4
2017-03-10T21:00,9.4,95,8,0,0,0,3,96,17.5
2017-03-10T22:00,9.3,95,7.6,0,0,0,3,87,19.2
2017-03-10T23:00,9.4,93,7.5,0,0,0,3,80,20.2
2017-03-11T00:00,9.5,94,8,0,0,0,2,78,18.7
2017-03-11T01:00,9.1,94,7.4,0,0,0,3,100,20.5
2017-03-11T02:00,8.9,94,7,0,0,0,3,100,22.1
2017-03-11T03:00,8.9,94,6.9,0,0,0,3,100,22.6
2017-03-11T04:00,8.6,95,6.5,0,0,0,2,74,23.5
2017-03-11T05:00,8.4,95,6.3,0,0,0,3,94,23.8
2017-03-11T06:00,8.4,95,6.5,0,0,0,3,83,21.3
2017-03-11T07:00,8.4,95,6.7,0,0,0,3,85,19.2
2017-03-11T08:00,9.9,89,7.8,0,0,0,3,83,19.6
2017-03-11T09:00,11.2,85,9.3,0,0,0,1,50,16.4
2017-03-11T10:00,12.7,80,10.8,0,0,0,1,34,15.4
2017-03-11T11:00,13.8,76,12,0,0,0,1,32,14.6
2017-03-11T12:00,15,71,13,0,0,0,3,100,17.4
2017-03-11T13:00,15,70,13.2,0,0,0,3,100,15.7
2017-03-11T14:00,15.3,69,13.6,0,0,0,3,100,13.3
2017-03-11T15:00,15.1,69,13.5,0,0,0,3,100,12.6
2017-03-11T16:00,14.8,70,13.1,0,0,0,3,100,13.4
2017-03-11T17:00,14,77,13.1,0,0,0,3,100,12.2
2017-03-11T18:00,13.1,79,11.8,0,0,0,3,100,16.8
2017-03-11T19:00,12.2,82,10.6,0,0,0,3,100,20.9
2017-03-11T20:00,11.1,87,9.6,0,0,0,3,100,18.8
2017-03-11T21:00,9.5,89,7.8,0,0,0,2,75,20.2
2017-03-11T22:00,8.4,89,6.4,0,0,0,1,43,21
2017-03-11T23:00,7.2,90,4.7,0,0,0,2,51,15.2
2017-03-12T00:00,9.4,76,7.5,0,0,0,2,64,9.5
2017-03-12T01:00,7.7,87,5.6,0,0,0,2,79,11.5
2017-03-12T02:00,7.8,88,5.7,0,0,0,3,85,11.3
2017-03-12T03:00,9,79,7.2,0.1,0.1,0,51,85,9
2017-03-12T04:00,9,79,7.2,0,0,0,2,68,6.7
2017-03-12T05:00,8,87,6.5,0.2,0.2,0,51,65,4
2017-03-12T06:00,7.5,89,6,0,0,0,2,80,2.4
2017-03-12T07:00,7.4,90,5.9,0,0,0,2,56,5.1
2017-03-12T08:00,8.7,86,6.7,0,0,0,3,88,13.9
2017-03-12T09:00,9.8,82,8.4,0,0,0,3,92,5.9
2017-03-12T10:00,11.2,77,10.1,0,0,0,3,94,2.8
2017-03-12T11:00,12.4,74,11.1,0,0,0,3,95,6.1
2017-03-12T12:00,12.6,75,11.5,0,0,0,3,100,5.2
2017-03-12T13:00,12.9,75,11.3,0.4,0.4,0,51,100,9.9
2017-03-12T14:00,12.1,87,10.3,0.9,0.9,0,53,100,16.4
2017-03-12T15:00,11.6,91,9.8,0.3,0.3,0,51,100,17.6
2017-03-12T16:00,11.6,90,10.2,0.1,0.1,0,51,100,15.3
2017-03-12T17:00,11.5,90,10.6,0,0,0,3,100,11.9
2017-03-12T18:00,10.6,93,9.7,0,0,0,3,100,13.1
2017-03-12T19:00,10.7,91,9.5,0,0,0,3,100,16.4
2017-03-12T20:00,10.5,90,9.1,0,0,0,3,100,17.9
2017-03-12T21:00,10.5,87,8.1,0,0,0,3,100,25.4
2017-03-12T22:00,9.8,87,6.8,0,0,0,2,69,29.3
2017-03-12T23:00,9.4,88,6.6,0,0,0,2,74,26.9
2017-03-13T00:00,9.3,88,6.6,0,0,0,3,93,26.8
2017-03-13T01:00,9.2,84,5.9,0,0,0,2,74,29
2017-03-13T02:00,8.5,82,5.2,0,0,0,1,22,27.2
2017-03-13T03:00,7.1,86,4.5,0,0,0,1,27,22.6
2017-03-13T04:00,6.4,89,3.7,0,0,0,0,17,22.2
2017-03-13T05:00,5.5,89,2.7,0,0,0,1,25,23.1
2017-03-13T06:00,5,89,2.1,0,0,0,0,20,24
2017-03-13T07:00,5.2,90,2.4,0,0,0,0,13,22.1
2017-03-13T08:00,7,86,4,0,0,0,1,22,21
2017-03-13T09:00,8.8,78,5.9,0,0,0,0,18,16.2
2017-03-13T10:00,10.3,68,7.7,0,0,0,1,28,11.5
2017-03-13T11:00,11.6,60,8.3,0,0,0,1,29,15.5
2017-03-13T12:00,12.4,54,9.1,0,0,0,1,28,15
2017-03-13T13:00,13.1,52,9.8,0,0,0,1,26,15.3
2017-03-13T14:00,13.6,54,10.7,0,0,0,0,14,13.3
2017-03-13T15:00,13.9,58,11.3,0,0,0,3,94,13.5
2017-03-13T16:00,13.8,60,11.3,0,0,0,3,100,13.6
2017-03-13T17:00,13.1,67,11.2,0,0,0,3,100,14.4
2017-03-13T18:00,11.9,72,10.1,0,0,0,3,100,15.8
2017-03-13T19:00,11.3,75,9.7,0,0,0,3,100,13.9
2017-03-13T20:00,11,78,9,0,0,0,3,100,20.3
2017-03-13T21:00,11.3,79,9.2,0,0,0,2,78,21.1
2017-03-13T22:00,10,87,8,0,0,0,0,13,22
2017-03-13T23:00,8.5,94,6.5,0,0,0,0,9,22
2017-03-14T00:00,8.5,94,6.5,0,0,0,0,17,22.3
2017-03-14T01:00,7.9,96,5.7,0,0,0,1,39,23.1
2017-03-14T02:00,7.8,97,5.5,0,0,0,3,97,23.2
2017-03-14T03:00,7.7,99,5.2,0,0,0,3,93,23.9
2017-03-14T04:00,7.6,100,4.8,0,0,0,3,90,24.5
2017-03-14T05:00,7.9,96,5.3,0,0,0,3,86,23.1
2017-03-14T06:00,7.9,96,5.1,0,0,0,3,84,25.3
2017-03-14T07:00,7.9,94,4.7,0,0,0,3,100,28.1
2017-03-14T08:00,8.9,91,5.5,0,0,0,3,94,26
2017-03-14T09:00,9.7,89,6.5,0,0,0,3,100,24.9
2017-03-14T10:00,10.6,86,7.9,0,0,0,3,100,20.9
2017-03-14T11:00,11.3,83,8.4,0,0,0,3,100,22.4
2017-03-14T12:00,11.9,80,9.1,0,0,0,3,100,21.7
2017-03-14T13:00,12.9,75,9.9,0,0,0,3,100,23.5
2017-03-14T14:00,14,70,10.9,0,0,0,3,100,24.3
2017-03-14T15:00,14.8,66,11.8,0,0,0,3,100,23.7
2017-03-14T16:00,15,68,12.5,0,0,0,3,100,21.2
2017-03-14T17:00,14,74,11.6,0,0,0,3,90,24.9
2017-03-14T18:00,12.3,82,10.2,0,0,0,2,80,24.5
2017-03-14T19:00,11.4,87,9.7,0,0,0,3,84,22.7
2017-03-14T20:00,11,89,9.3,0,0,0,2,67,22.3
2017-03-14T21:00,10.1,93,8.4,0,0,0,1,22,22
2017-03-14T22:00,9.5,94,7.9,0,0,0,0,19,21.6
2017-03-14T23:00,8.4,97,6.6,0,0,0,0,17,21
2017-03-15T00:00,9.4,96,7.8,0,0,0,1,30,21.7
2017-03-15T01:00,8.1,98,6.4,0,0,0,1,26,18.7
2017-03-15T02:00,7.1,99,5.4,0,0,0,1,44,16.2
2017-03-15T03:00,7.5,99,5.8,0,0,0,3,100,16.3
2017-03-15T04:00,7.8,100,6.2,0,0,0,3,100,14.8
2017-03-15T05:00,8.3,99,6.9,0,0,0,3,98,12.5
2017-03-15T06:00,8.3,99,7.3,0,0,0,3,97,9.2
2017-03-15T07:00,8.4,99,7.4,0,0,0,3,90,5.1
2017-03-15T08:00,9.1,94,8.1,0,0,0,3,90,4.2
2017-03-15T09:00,10.1,88,9.3,0,0,0,2,53,2.3
2017-03-15T10:00,11.7,80,11.1,0,0,0,0,15,1.1
2017-03-15T11:00,13.2,73,12.3,0,0,0,0,14,3.8
2017-03-15T12:00,14.7,62,13.2,0,0,0,1,37,7.3
2017-03-15T13:00,15.3,63,13.8,0,0,0,0,0,8.6
2017-03-15T14:00,15.7,61,14.1,0,0,0,0,11,9.9
2017-03-15T15:00,15.7,62,14.1,0,0,0,0,3,9.1
2017-03-15T16:00,15.5,62,13.8,0,0,0,0,0,10.3
2017-03-15T17:00,14.6,71,13.6,0,0,0,0,4,11.7
2017-03-15T18:00,10.8,86,8.9,0,0,0,0,4,12.3
2017-03-15T19:00,10.2,86,8.3,0,0,0,0,0,10.8
2017-03-15T20:00,8.3,92,6.1,0,0,0,0,0,10.7
2017-03-15T21:00,8.3,94,6.5,0,0,0,0,0,19.1
2017-03-15T22:00,7.5,96,5.6,0,0,0,0,0,19.5
2017-03-15T23:00,6.7,97,4.6,0,0,0,0,0,18.5
2017-03-16T00:00,6.4,98,4.2,0,0,0,0,8,16.6
2017-03-16T01:00,6,100,4,0,0,0,1,24,17.1
2017-03-16T02:00,6.1,100,3.9,0,0,0,3,91,18.4
2017-03-16T03:00,6.2,100,3.8,0,0,0,3,91,18.1
2017-03-16T04:00,6.5,99,3.9,0,0,0,3,90,15.8
2017-03-16T05:00,6.5,99,3.9,0,0,0,3,90,15.5
2017-03-16T06:00,6.4,98,4,0,0,0,3,90,14.8
2017-03-16T07:00,6.5,97,4.2,0,0,0,3,89,14
2017-03-16T08:00,7.3,93,4.8,0,0,0,3,90,14
2017-03-16T09:00,8.5,89,5.8,0,0,0,3,90,17.3
2017-03-16T10:00,10.1,83,7,0,0,0,3,89,21.1
2017-03-16T11:00,10.9,79,7.5,0,0,0,3,90,24.9
2017-03-16T12:00,12.7,75,9,0,0,0,3,90,28.8
2017-03-16T13:00,13,73,9.3,0,0,0,3,90,29.1
2017-03-16T14:00,13.4,70,9.8,0,0,0,3,90,28.9
2017-03-16T15:00,13.5,70,10.1,0,0,0,1,39,26.7
2017-03-16T16:00,13.3,70,9.9,0,0,0,1,45,26.8
2017-03-16T17:00,12.1,75,8.9,0,0,0,2,54,27.4
2017-03-16T18:00,10.5,81,7.8,0,0,0,3,90,25.6
2017-03-16T19:00,10.8,77,7.7,0,0,0,3,90,26.1
2017-03-16T20:00,10,76,7.1,0,0,0,3,86,22.4
2017-03-16T21:00,9.6,78,6.9,0,0,0,3,89,21.2
2017-03-16T22:00,9,80,6.2,0,0,0,1,25,22.8
2017-03-16T23:00,7.5,88,4.6,0,0,0,3,80,25.3
2017-03-17T00:00,7.1,92,4.6,0,0,0,2,75,22.7
2017-03-17T01:00,7.5,91,4.9,0.1,0.1,0,51,100,23.3
2017-03-17T02:00,8.8,78,5.8,0,0,0,3,87,21.6
2017-03-17T03:00,7.3,73,4.5,0,0,0,1,26,17.4
2017-03-17T04:00,4.8,84,2,0,0,0,1,32,19.3
2017-03-17T05:00,4,88,1.1,0,0,0,0,0,20.3
2017-03-17T06:00,3.7,90,0.4,0,0,0,1,26,24.8
2017-03-17T07:00,4.4,87,0.8,0,0,0,1,29,25.1
2017-03-17T08:00,5.8,81,1.9,0,0,0,1,29,24.5
2017-03-17T09:00,7.1,73,2.7,0,0,0,1,40,25.2
2017-03-17T10:00,8.3,66,3.5,0,0,0,1,36,27.7
2017-03-17T11:00,9.2,63,4.3,0,0,0,1,46,29.7
2017-03-17T12:00,9.7,62,4.8,0,0,0,3,100,29.2
2017-03-17T13:00,10.5,60,5.6,0,0,0,3,100,30.6
2017-03-17T14:00,10.4,61,5.2,0,0,0,3,100,34.4
2017-03-17T15:00,9.9,64,4.4,0,0,0,3,100,38.6
2017-03-17T16:00,10.2,61,4.8,0,0,0,3,100,38.4
2017-03-17T17:00,9.8,63,4.4,0,0,0,3,100,39.9
2017-03-17T18:00,9.4,67,3.6,0,0,0,3,100,44.3
2017-03-17T19:00,8.8,73,3.1,0.2,0.2,0,51,100,45.9
2017-03-17T20:00,8.6,76,2.7,0.3,0.3,0,51,100,49.3
2017-03-17T21:00,9,78,3.1,0.1,0.1,0,51,100,50.9
2017-03-17T22:00,9.3,80,3.5,0,0,0,3,100,51.4
2017-03-17T23:00,9.7,82,4.2,0,0,0,3,100,49.9
2017-03-18T00:00,9.9,84,4.3,0,0,0,3,100,52.9
2017-03-18T01:00,10.4,85,5.1,0,0,0,3,100,51.5
2017-03-18T02:00,10.8,86,6.2,0,0,0,3,100,46.5
2017-03-18T03:00,11.2,86,6.7,0,0,0,3,100,46.3
2017-03-18T04:00,11.4,86,6.9,0.1,0.1,0,51,100,46.5
2017-03-18T05:00,11.2,87,7.3,0.2,0.2,0,51,100,40.9
2017-03-18T06:00,11,89,7.2,0.2,0.2,0,51,100,39.4
2017-03-18T07:00,11.1,88,7.4,0,0,0,3,100,38.1
2017-03-18T08:00,11.6,86,8.2,0,0,0,3,100,35.7
2017-03-18T09:00,12.1,84,8.8,0,0,0,3,100,34.9
2017-03-18T10:00,12.8,84,9.2,0.1,0.1,0,51,69,37.2
2017-03-18T11:00,14,74,9.6,0.1,0.1,0,51,100,40.9
2017-03-18T12:00,14,74,9.5,0.1,0.1,0,51,100,42.9
2017-03-18T13:00,13.4,79,9.1,0,0,0,3,100,42.1
2017-03-18T14:00,13.9,75,9.3,0,0,0,3,100,44.4
2017-03-18T15:00,13.6,75,9.1,0,0,0,3,100,44.1
2017-03-18T16:00,13.2,79,9.1,0,0,0,3,96,41.1
2017-03-18T17:00,13.2,80,9.7,0,0,0,3,100,36.4
2017-03-18T18:00,12.3,84,8.7,0,0,0,3,100,38.5
2017-03-18T19:00,12,84,8.5,0,0,0,3,100,36.8
2017-03-18T20:00,11.2,88,7.9,0,0,0,3,100,35.7
2017-03-18T21:00,11.4,88,8.1,0,0,0,3,100,36.2
2017-03-18T22:00,11.5,87,8.2,0,0,0,2,54,35.9
2017-03-18T23:00,11.2,88,8,0,0,0,2,69,35
2017-03-19T00:00,11.4,89,8.1,0,0,0,3,100,37.3
2017-03-19T01:00,11.5,88,8,0,0,0,3,100,39
2017-03-19T02:00,11.5,87,7.8,0,0,0,3,100,40.2
2017-03-19T03:00,11.2,88,7.5,0,0,0,3,100,39.8
2017-03-19T04:00,11.3,86,7.4,0,0,0,3,100,39.7
2017-03-19T05:00,11.2,86,7.2,0,0,0,3,100,40.1
2017-03-19T06:00,11.1,84,6.8,0,0,0,3,100,41.4
2017-03-19T07:00,11.1,81,6.4,0,0,0,3,100,43.7
2017-03-19T08:00,11.2,78,6.8,0,0,0,3,100,40.1
2017-03-19T09:00,12,71,6.1,0,0,0,3,100,51
2017-03-19T10:00,12.4,68,6.5,0,0,0,3,100,51
2017-03-19T11:00,13.2,64,7.3,0,0,0,3,100,47.9
2017-03-19T12:00,13.4,70,8.1,0,0,0,3,100,47.2
2017-03-19T13:00,13.9,63,7.9,0,0,0,3,100,51.3
2017-03-19T14:00,14.4,58,8.2,0,0,0,2,77,51.9
2017-03-19T15:00,14.6,60,8.6,0,0,0,3,90,52
2017-03-19T16:00,14.1,66,9.2,0,0,0,3,100,43.6
2017-03-19T17:00,13.5,68,8.9,0,0,0,3,100,42.7
2017-03-19T18:00,12.8,74,8.6,0,0,0,3,92,40.3
2017-03-19T19:00,12.4,78,8.5,0,0,0,3,100,37.7
2017-03-19T20:00,12.1,80,8.4,0,0,0,3,100,37
2017-03-19T21:00,12,81,8.2,0,0,0,3,100,37.6
2017-03-19T22:00,11.8,83,8.2,0,0,0,3,100,36.9
2017-03-19T23:00,11.8,84,8.3,0.1,0.1,0,51,100,35.7
2017-03-20T00:00,11.6,85,8.1,0,0,0,3,100,36.7
2017-03-20T01:00,11.3,87,7.9,0,0,0,3,100,35.4
2017-03-20T02:00,11,89,7.5,0,0,0,3,100,36.4
2017-03-20T03:00,10.8,90,7.2,0,0,0,3,100,36.9
2017-03-20T04:00,10.5,93,6.9,0,0,0,3,100,36.7
2017-03-20T05:00,10.6,93,6.9,0,0,0,3,100,37.7
2017-03-20T06:00,10.6,92,6.8,0,0,0,3,100,39.3
2017-03-20T07:00,10.9,91,7,0,0,0,3,93,40
2017-03-20T08:00,11.3,89,7.2,0,0,0,3,91,41.5
2017-03-20T09:00,11.9,86,7.2,0,0,0,3,100,45.6
2017-03-20T10:00,12.4,83,7.3,0,0,0,3,100,48.6
2017-03-20T11:00,12.4,84,7.4,0.1,0.1,0,51,100,48.5
2017-03-20T12:00,11.2,90,7,0,0,0,3,100,43
2017-03-20T13:00,11,88,6.7,0,0,0,3,100,44.2
2017-03-20T14:00,10.7,89,6,1.2,1.2,0,55,100,46.5
2017-03-20T15:00,10.7,92,5.3,1.5,1.5,0,61,100,54.1
2017-03-20T16:00,10.3,87,6.9,1.6,1.6,0,61,58,33
2017-03-20T17:00,10,84,6.4,0,0,0,3,94,31.1
2017-03-20T18:00,8.9,86,5.2,0,0,0,3,89,31.1
2017-03-20T19:00,8.2,87,4.3,0,0,0,1,44,33.8
2017-03-20T20:00,7.6,85,3.5,0,0,0,0,12,34.4
2017-03-20T21:00,6.8,85,2.8,0,0,0,0,1,33.4
2017-03-20T22:00,6.4,84,2.2,0,0,0,0,1,35
2017-03-20T23:00,6.1,83,1.9,0,0,0,0,2,34.4
2017-03-21T00:00,6.7,87,2.8,0,0,0,2,55,33.2
2017-03-21T01:00,6.4,86,2.4,0,0,0,1,25,31.6
2017-03-21T02:00,5.9,87,1.6,0,0,0,0,18,34.5
2017-03-21T03:00,5.4,82,0.6,0,0,0,0,1,37
2017-03-21T04:00,4.8,77,0,0,0,0,0,13,35.2
2017-03-21T05:00,4,75,-0.8,0,0,0,0,13,33.7
2017-03-21T06:00,3.4,75,-1.5,0,0,0,0,2,34.3
2017-03-21T07:00,3.8,74,-1.3,0,0,0,0,0,32.5
2017-03-21T08:00,5.1,69,-0.1,0,0,0,0,0,29.8
2017-03-21T09:00,6.5,64,0.9,0,0,0,0,0,32.3
2017-03-21T10:00,7.7,57,1.9,0,0,0,0,14,34
2017-03-21T11:00,8.7,52,2.8,0,0,0,0,18,34.5
2017-03-21T12:00,9.4,50,3.8,0,0,0,0,20,32.8
2017-03-21T13:00,9.9,48,4.1,0.1,0.1,0,51,25,34.8
2017-03-21T14:00,9.9,48,3.9,0.2,0.2,0,51,21,34.8
2017-03-21T15:00,9.8,46,3.7,0.1,0.1,0,51,62,35.9
2017-03-21T16:00,9.4,48,3.7,0,0,0,2,52,32.5
2017-03-21T17:00,8.7,56,3.6,0.1,0.1,0,51,23,30.9
2017-03-21T18:00,7.5,61,3,0,0,0,1,29,29.8
2017-03-21T19:00,6.3,66,1.7,0,0,0,0,8,31.5
2017-03-21T20:00,5.6,69,0.9,0,0,0,0,2,33.2
2017-03-21T21:00,5.2,71,0.8,0,0,0,1,27,31.3
2017-03-21T22:00,5.2,72,0.8,0,0,0,0,1,31.9
2017-03-21T23:00,5.1,74,0.9,0,0,0,1,27,31.6
2017-03-22T00:00,6.1,73,1.6,0,0,0,1,38,34.2
2017-03-22T01:00,6.5,70,1.6,0,0,0,1,42,37
2017-03-22T02:00,6.6,67,1.7,0,0,0,2,58,35.4
2017-03-22T03:00,6.4,74,1.9,0,0,0,2,77,33.9
2017-03-22T04:00,6.5,74,1.8,0,0,0,1,35,34.8
2017-03-22T05:00,6,77,1.3,0,0,0,2,50,35.1
2017-03-22T06:00,5.7,78,1.1,0,0,0,1,47,34.8
2017-03-22T07:00,5.9,76,0.9,0,0,0,1,35,36.3
2017-03-22T08:00,6.5,74,1.7,0,0,0,3,100,33.7
2017-03-22T09:00,6.6,77,1.5,0.4,0.4,0,51,100,36
2017-03-22T10:00,6.8,78,0.8,0.5,0.5,0,53,100,43.8
2017-03-22T11:00,6.9,82,0.9,0.7,0.7,0,53,100,47.3
2017-03-22T12:00,6.5,87,1.9,0.4,0.4,0,51,100,34.7
2017-03-22T13:00,8,81,4.1,0.4,0.4,0,51,80,24.5
2017-03-22T14:00,7.5,83,3.8,0.6,0.6,0,53,100,23.8
2017-03-22T15:00,7.7,81,3.6,0.2,0.2,0,51,100,27.4
2017-03-22T16:00,8.7,72,4.4,0,0,0,3,100,27.5
2017-03-22T17:00,8.1,78,4.6,0,0,0,1,30,23.1
2017-03-22T18:00,7,81,4.2,0,0,0,3,83,21
2017-03-22T19:00,5.3,88,2.7,0,0,0,3,100,19.4
2017-03-22T20:00,5.2,89,2.6,0,0,0,1,38,20.5
2017-03-22T21:00,3.3,94,0.1,0,0,0,3,86,12.3
2017-03-22T22:00,3.5,95,0.8,0,0,0,1,36,11.6
2017-03-22T23:00,2.9,98,0.2,0,0,0,3,83,13.7
2017-03-23T00:00,4.3,98,1.8,0,0,0,3,100,17.5
2017-03-23T01:00,5.2,95,2,1.7,1.7,0,61,100,22.9
2017-03-23T02:00,5.2,92,2.6,1.5,1.5,0,61,100,13.9
2017-03-23T03:00,5.1,90,2.2,1.1,1.1,0,55,100,18
2017-03-23T04:00,5.9,91,2.8,0.2,0.2,0,51,88,24.5
2017-03-23T05:00,6.1,88,2.4,0,0,0,3,100,28.5
2017-03-23T06:00,6.1,87,2.2,0,0,0,3,100,29.3
2017-03-23T07:00,6.4,86,2.3,0.2,0.2,0,51,100,30.6
2017-03-23T08:00,7.2,87,3.2,0.5,0.5,0,53,82,29.6
2017-03-23T09:00,8,83,4.4,0.6,0.6,0,53,100,26.8
2017-03-23T10:00,8.5,83,4.3,0.3,0.3,0,51,93,31.2
2017-03-23T11:00,9.4,78,4.5,0.1,0.1,0,51,100,36.7
2017-03-23T12:00,10.9,65,4.7,0,0,0,3,87,46.3
2017-03-23T13:00,10.9,64,5,0.2,0.2,0,51,100,44.2
2017-03-23T14:00,11,61,4.7,0,0,0,3,100,46.3
2017-03-23T15:00,10.6,60,4.5,0,0,0,3,100,44.5
2017-03-23T16:00,10.4,62,4.5,0,0,0,1,34,44.5
2017-03-23T17:00,9.8,71,4.2,0,0,0,0,1,43.4
2017-03-23T18:00,8.5,74,3.4,0,0,0,0,1,41.3
2017-03-23T19:00,7.3,77,2.4,0,0,0,0,2,39.7
2017-03-23T20:00,6.7,81,1.8,0,0,0,1,32,40.7
2017-03-23T21:00,6.8,83,1.9,0,0,0,0,1,40.8
2017-03-23T22:00,6.9,83,1.9,0,0,0,0,1,41.8
2017-03-23T23:00,6.8,85,1.9,0,0,0,1,31,42.2
2017-03-24T00:00,6.5,87,1.7,0,0,0,0,4,41.3
2017-03-24T01:00,6.6,88,1.9,0,0,0,0,7,40.1
2017-03-24T02:00,6.4,89,1.9,0,0,0,1,27,38.8
2017-03-24T03:00,6.1,91,1.9,0,0,0,1,32,35.6
2017-03-24T04:00,6,91,1.7,0,0,0,1,39,35.5
2017-03-24T05:00,6,90,1.5,0,0,0,1,36,35.9
2017-03-24T06:00,5.8,91,0.9,0,0,0,3,100,39.7
2017-03-24T07:00,6.6,88,2.2,0,0,0,3,100,36.5
2017-03-24T08:00,7.8,84,2.9,0,0,0,3,100,35.7
2017-03-24T09:00,8.7,81,3.7,0,0,0,3,90,37.1
2017-03-24T10:00,9.1,80,3.8,0,0,0,3,90,41.4
2017-03-24T11:00,10.3,75,5.7,0,0,0,3,94,34.5
2017-03-24T12:00,10.5,74,6.1,0,0,0,3,100,32.2
2017-03-24T13:00,10.7,74,6.6,0,0,0,3,100,28.8
2017-03-24T14:00,10.7,74,6.7,0,0,0,3,90,28.1
2017-03-24T15:00,11.2,71,6.7,0,0,0,3,87,32.6
2017-03-24T16:00,11.6,66,6.8,0,0,0,1,32,34.3
2017-03-24T17:00,10.8,69,6.3,0,0,0,1,22,33.8
2017-03-24T18:00,8.9,76,4.6,0,0,0,0,12,34.5
2017-03-24T19:00,7.1,83,3.3,0,0,0,0,0,31.1
2017-03-24T20:00,6.3,85,2.4,0,0,0,0,0,32.1
2017-03-24T21:00,5.8,86,2.1,0,0,0,0,0,30.7
2017-03-24T22:00,5.5,87,1.9,0,0,0,0,0,29.8
2017-03-24T23:00,5.5,85,1.5,0,0,0,0,9,33.5
2017-03-25T00:00,5.5,79,1.1,0,0,0,0,1,34.8
2017-03-25T01:00,5.2,82,0.9,0,0,0,0,2,34.5
2017-03-25T02:00,5.1,84,1,0,0,0,0,6,34.2
2017-03-25T03:00,5,85,0.8,0,0,0,0,4,34.9
2017-03-25T04:00,4.6,85,0.3,0,0,0,0,16,34.8
2017-03-25T05:00,4.2,86,-0.1,0,0,0,0,18,34.4
2017-03-25T06:00,3.9,87,-0.2,0,0,0,0,10,32.1
2017-03-25T07:00,5.2,82,0.9,0,0,0,0,1,30.8
2017-03-25T08:00,7.6,73,3.2,0,0,0,0,1,28.5
2017-03-25T09:00,9.6,66,4.9,0,0,0,0,0,30.4
2017-03-25T10:00,11.3,59,6.3,0,0,0,0,1,32.9
2017-03-25T11:00,12.5,53,7.1,0,0,0,0,0,37
2017-03-25T12:00,13.5,46,7.9,0,0,0,1,28,39.4
2017-03-25T13:00,13.8,42,7.9,0,0,0,1,25,40.7
2017-03-25T14:00,13.7,40,7.5,0,0,0,1,24,40.9
2017-03-25T15:00,13.1,40,6.7,0,0,0,1,22,40.5
2017-03-25T16:00,12.4,40,6.1,0,0,0,0,0,39.1
2017-03-25T17:00,11.1,44,5.3,0,0,0,0,0,38.5
2017-03-25T18:00,9.3,46,3.7,0,0,0,0,0,38.8
2017-03-25T19:00,7.8,46,2.1,0,0,0,0,1,38
2017-03-25T20:00,6.7,47,1.2,0,0,0,0,0,36.4
2017-03-25T21:00,6.1,49,0.6,0,0,0,0,3,36.2
2017-03-25T22:00,5.8,50,0.3,0,0,0,0,1,36.4
2017-03-25T23:00,5.8,53,0.3,0,0,0,0,2,37.4
2017-03-26T00:00,6.1,52,0.5,0,0,0,0,1,38
2017-03-26T01:00,6.1,55,0.6,0,0,0,0,3,38.3
2017-03-26T02:00,6,58,0.8,0,0,0,0,0,36.2
2017-03-26T03:00,5.8,63,0.8,0,0,0,0,1,35.3
2017-03-26T04:00,5.6,67,0.5,0,0,0,0,13,37.2
2017-03-26T05:00,5.5,73,0.5,0,0,0,0,9,37.5
2017-03-26T06:00,5.4,79,1,0,0,0,0,16,34
2017-03-26T07:00,6.7,81,2.4,0,0,0,0,5,32.4
2017-03-26T08:00,8.7,80,4.5,0,0,0,0,9,29.9
2017-03-26T09:00,10.4,74,6.2,0,0,0,1,31,29.7
2017-03-26T10:00,11.6,70,7.3,0,0,0,1,31,29.8
2017-03-26T11:00,12.5,66,8.4,0,0,0,1,25,30.2
2017-03-26T12:00,13.3,60,8.9,0,0,0,1,23,33.6
2017-03-26T13:00,13.5,57,9.1,0,0,0,1,27,33.1
2017-03-26T14:00,13.2,58,8.5,0,0,0,1,27,32.3
2017-03-26T15:00,12.5,61,7.8,0,0,0,1,28,31.9
2017-03-26T16:00,11.6,65,7,0,0,0,1,39,32.1
2017-03-26T17:00,10.5,69,6.3,0,0,0,2,76,30
2017-03-26T18:00,9.3,73,5.3,0,0,0,2,70,31.3
2017-03-26T19:00,8,74,3.5,0,0,0,2,76,35.7
2017-03-26T20:00,7.4,77,3.2,0,0,0,3,80,33.1
2017-03-26T21:00,6.8,83,3.2,0,0,0,1,21,29.2
2017-03-26T22:00,6.2,89,3.2,0,0,0,1,31,25.6
